"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1839","markus_f4a57a23","","","False","","","markus ""Please, let me come inside..."" id markus_f4a57a23"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1841","luna_f8433fb5","","","False","","","luna ""Merlin! I should go..."" id luna_f8433fb5"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1843","markus_2065adde","","","False","","","markus ""...The common room. Girl?"" id markus_2065adde"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1844","markus_032562ae","","","False","","","markus ""Blast. She left again. I'd think she was looney, but she {b}is{/b} from my house after all."" id markus_032562ae"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1850","luna_06542a84","","","False","","","luna ""(I think he's gone. That pervert is just another reason we need a school newspaper!)"" id luna_06542a84"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1852","luna_820cb97c","","","False","","","luna ""(It can't wait! I must tell Dumbledore right now!)"" id luna_820cb97c"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1859","dum_1d89b9d9","","","False","","","dum ""Come in..."" id dum_1d89b9d9"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1864","luna_3ce16529","","","False","","","luna ""Good evening, professor!"" id luna_3ce16529"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1866","dum_6f7c9012","","","False","","","dum ""Good eveni..."" id dum_6f7c9012"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1868","dum_12b1beed","","","False","","","dum ""Oh, very clever, Miss Lovegood. It is not even the afternoon yet."" id dum_12b1beed"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1870","luna_9313b69c","","","False","","","luna ""Yes, sir. I just wanted to demonstrate again the importance of the truth."" id luna_9313b69c"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1872","dum_3956e96b","","","False","","","dum ""Yes, child. We have discussed this already."" id dum_3956e96b"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1874","luna_e648d8dc","","","False","","","luna ""Sir, do you not care about the truth?"" id luna_e648d8dc"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1876","dum_491e6883","","","False","","","dum ""Of course I do."" id dum_491e6883"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1878","luna_65351776","","","False","","","luna ""Then please listen, sir. My proposal is absolutely vital to this school."" id luna_65351776"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1880","dum_62a69be2","","","False","","","dum ""I have heard your proposal before and I find it to be quite the opposite, Miss Lovegood."" id dum_62a69be2"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1882","luna_1e023052","","","False","","","luna ""Sir! Isn't the purpose of the IMVOIS rules to cause our society to reflect upon itself?"" id luna_1e023052"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1884","dum_600c30db","","","False","","","dum ""In a manner of speaking, yes."" id dum_600c30db"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1886","luna_2ab77232","","","False","","","luna ""Yet right now, no one even knows the exact number of violations, or if there are any violations at all!"" id luna_2ab77232"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1888","luna_f3e807e3","","","False","","","luna ""And the most expedient way to reverse that is to allow me to publish a school newspaper, where I will disclose all the necessary details."" id luna_f3e807e3"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1890","dum_abd6cd6c","","","False","","","dum ""Miss Lovegood! Absolutely not."" id dum_abd6cd6c"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1892","dum_02516263","","","False","","","dum ""As you must know in VOIS: The I&S stands for {i}Intimate Secrets{/i}. The V for, {i}Violation{/i}, which is exactly what you are proposing."" id dum_02516263"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1894","luna_08975d35","","","False","","","luna ""But professor, how can you say that? You don't believe all the journalists in the world are working only for money?"" id luna_08975d35"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1896","dum_e5a83afe","","","False","","","dum ""I'm afraid I do not follow."" id dum_e5a83afe"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1898","luna_bbb30dbd","","","False","","","luna ""My whole life I have dreamt of becoming a famous journalist like my father, and our school is in desperate need of its own newspaper!"" id luna_bbb30dbd"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1899","dum_953eaee9","","","False","","","dum ""There are many other topics to focus on..."" id dum_953eaee9"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1901","luna_4de3d066","","","False","","","luna ""Sir, I'll promise, everything will be anonymous. Even the Council..."" id luna_4de3d066"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1903","dum_fb046cdf","","","False","","","dum ""It is disappointing that you are so obsessed with this idea. And I hope I won't have to expel any sort of \""anonymouses\"" next year."" id dum_fb046cdf"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1905","dum_9aef822c","","","False","","","dum ""I hope I'm being clear."" id dum_9aef822c"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1907","luna_efe9e188","","","False","","","luna ""Yes, sir. It's too bad. Have a good evening."" id luna_efe9e188"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1909","dum_3e31f035","","","False","","","dum ""Good eve - ah, Merlin. Good day!"" id dum_3e31f035"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1917","dum_33301414","","","False","","","dum ""{i}Sigh...{/i} Curiosity is a virtue, but without common sense it can often become a vice."" id dum_33301414"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1923","markus_3aec8076","","","False","","","markus ""Never paid much attention to this house. A mistake on my part..."" id markus_3aec8076"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1924","markus_c4630dd0","","","False","","","markus ""I mean, the stomach and the heart? That saying is true."" id markus_c4630dd0"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1925","markus_6292c1f6","","","False","","","markus ""And, then again, I do have a rather special meal any girls of this house may enjoy..."" id markus_6292c1f6"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1927","markus_8b693d6a","","","False","","","markus ""Ah! All these smells distract me... I shouldn't have skipped breakfast."" id markus_8b693d6a"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1930","markus_7b5e2d5f","","","False","","","markus ""That's it! The entrance to Hufflepuff must be somewhere near the kitchen!"" id markus_7b5e2d5f"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1933","markus_52b74b39","","","False","","","markus ""Eureka! The door is right behind these barrels. Well camouflaged."" id markus_52b74b39"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1935","markus_48e26cd7","","","False","","","markus ""So, according to this paper, the way to enter the common room is not via a password but by... knocking a rhythm?"" id markus_48e26cd7"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1937","markus_4cb42d89","","","False","","","markus ""Pure, distilled idiocy. What about those who have bad rhythm? Still, necessity compels."" id markus_4cb42d89"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1939","markus_8b74a7a5","","","False","","","markus ""Okay, I just need to figure which one to use."" id markus_8b74a7a5"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1945","markus_8542c079","","","False","","","markus ""No, that barrel is too high for most of the Hufflepuffs. To reach that, they would need to *gasp* do a pull up. Unthinkable for this lot."" id markus_8542c079"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1949","markus_7c5e30a3","","","False","","","markus ""I think this barrel is most likely the right one. Now to figure out the rhythm."" id markus_7c5e30a3"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1952","markus_5d2332a3","","","False","","","markus ""It's goblin-sized, but Flitwick is Ravenclaw's Head of House, not Hufflepuff's. (Heh-heh. Damn, I'm good)."" id markus_5d2332a3"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1956","markus_6e952192","","","False","","","markus ""Merlin, I forgot the sequence already. What was it... Something famous..."" id markus_6e952192"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1962","markus_b6b20d24","","","False","","","markus ""That was the best I could do. And where is my standing ovation? Where are all the charmed girls?"" id markus_b6b20d24"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1964","markus_a99f1140","","","False","","","markus ""I only made a few mistakes. Blast, my knuckles hurt..."" id markus_a99f1140"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1968","markus_3a415936","","","False","","","markus ""Hmm, still nothing. I guess this means I got it right. As I always say, for every riddle out there, there is a Ravencl.."" id markus_3a415936"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1971","markus_478254d0","","","False","","","markus ""AHH-AHH----CHOOO!!! Pepper up my nose! Curses! Damn these idiotic Hufflepuffs!"" id markus_478254d0"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1974","markus_f848bb10","","","False","","","markus ""(Sometimes the simplest solution is best. Especially when it comes to this house)"" id markus_f848bb10"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1980","markus_f30b18c2","","","False","","","markus ""Ouch-ouch-ouch! Ketchup right in the eye! Damn, Hufflepuff is not as harmless as I thought."" id markus_f30b18c2"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1982","markus_037875e1","","","False","","","markus ""Still not exactly harmless, though. Hello? Helga? Open up!"" id markus_037875e1"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1985","markus_124ceac5","","","False","","","markus ""No luck."" id markus_124ceac5"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1989","markus_90a78f16","","","False","","","markus ""Argh, this will drive me insane. Who came up with this idea?"" id markus_90a78f16"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1991","susan_63600613","","","False","","","susan ""Why would someone do this!?"" id susan_63600613"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1993","markus_75781f6a","","","False","","","markus ""(Someone's coming. I can't allow them to see me.)"" id markus_75781f6a"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1995","susan_900dcf91","","","False","","","susan ""Hanna, I said, what should I do?"" id susan_900dcf91"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1997","susan_b585be34","","","False","","","susan ""It's unbearable! And he did... I was... and you... well, you know."" id susan_b585be34"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:1999","markus_c4c69f51","","","False","","","markus ""(Unable to form coherent sentences, this lot. No wonder they decided against using a normal password.)"" id markus_c4c69f51"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2001","susan_1eb327e1","","","False","","","susan ""Don't laugh, Megan! You weren't the one being molested!"" id susan_1eb327e1"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2003","markus_6449a947","","","False","","","markus ""(Finally something interesting.)"" id markus_6449a947"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2005","susan_15564739","","","False","","","susan ""Fine, keep laughing at me. I'm going to go see the headmaster. I'll see you next period."" id susan_15564739"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2007","markus_15882585","","","False","","","markus ""(She sounds reasonable. I should ask for help.)"" id markus_15882585"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2010","markus_876a253f","","","False","","","markus ""Miss... I'm sorry to approach you like this..."" id markus_876a253f"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2013","susan_1f7ac9c5","","","False","","","susan ""A-a-a-a-a! Wh-Who's back there, h-hiding in the darkness?"" id susan_1f7ac9c5"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2014","markus_c9799f27","","","False","","","markus ""It's okay, I only..."" id markus_c9799f27"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2016","susan_a0993a65","","","False","","","susan ""M-m-man?! A-a-a-a-a!"" id susan_a0993a65"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2017","markus_3775eabe","","","False","","","markus ""Wait, I just need..."" id markus_3775eabe"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2020","susan_09e4d862","","","False","","","susan ""Y-y-you all need the same t-thing! I am not safe even here! A-a-a-a!"" id susan_09e4d862"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2025","markus_d1d07dab","","","False","","","markus ""Merlin, what a nutter!"" id markus_d1d07dab"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2032","dum_44989479","","","False","","","dum ""Come in."" id dum_44989479"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2039","susan_4fb2386f","","","False","","","susan ""G-good afternoon, s-s-sir."" id susan_4fb2386f"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2041","dum_e8c63007","","","False","","","dum ""Good afternoon, Miss Bones. Please, sit."" id dum_e8c63007"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2043","susan_3b4c1e6c","","","False","","","susan ""Th-thank you, sir. I prefer to stand. My skirt..."" id susan_3b4c1e6c"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2045","dum_fc46e858","","","False","","","dum ""Of course, Susan. As you wish. Did you want something?"" id dum_fc46e858"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2047","susan_bd82ac24","","","False","","","susan ""Professor, as you know, this school has problems with re-relationships between s-students. And the magical safeguards aren't one hundred percent ef-f-fective..."" id susan_bd82ac24"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2049","dum_9242b64f","","","False","","","dum ""Do go on."" id dum_9242b64f"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2051","susan_29feac6b","","","False","","","susan ""Sir, I want to discuss with you the school uniform, specifically the girls' uniform."" id susan_29feac6b"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2053","dum_9058f617","","","False","","","dum ""Might I remind you that the skirt has already been lengthened once according to your suggestions?"" id dum_9058f617"
"game/scripts/plot/act_1_new/chapter_1/dialogues.rpy:2055","susan_bec7f922","","","False","","","susan ""It's still too short! I assure you, unless something is done, this will not end well."" id susan_bec7f922"
