Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
S_9b8befc7	S	(He's filling me to the brim with these things...)	game/tl/english/event/swarm_abathur.rpy	905	S "[what]" id S_9b8befc7
S_9b69792d	S	*Gulp hhmph*	game/tl/english/event/swarm_abathur.rpy	911	S "[what]" id S_9b69792d
S_13589a06	S	(I... I can't go on...)	game/tl/english/event/swarm_abathur.rpy	917	S "[what]" id S_13589a06
AB_27ccc024	AB	Necessary amount of organisms ingested.	game/tl/english/event/swarm_abathur.rpy	923	AB "[what]" id AB_27ccc024
S_55ef06be	S	(F-finally...)	game/tl/english/event/swarm_abathur.rpy	929	S "[what]" id S_55ef06be
AB_892d94c7	AB	Initiating final step of experiment.	game/tl/english/event/swarm_abathur.rpy	935	AB "[what]" id AB_892d94c7
narrator_ce8c2f51		Abathur stopped producing the creatures and prepared to continue the experiment. Meanwhile, Sarah was dealing with the powerful sensations all over her body.	game/tl/english/event/swarm_abathur.rpy	941	"[what]" id narrator_ce8c2f51
S_29879e7a	S	S-stop! Give me some time!	game/tl/english/event/swarm_abathur.rpy	947	S "[what]" id S_29879e7a
AB_b975d1d9	AB	Essense production initiated.	game/tl/english/event/swarm_abathur.rpy	953	AB "[what]" id AB_b975d1d9
S_fb678c0c	S	(He completely ignores me!!! Ahhh... oh no... I'm not ready for what's about to happen...)	game/tl/english/event/swarm_abathur.rpy	959	S "[what]" id S_fb678c0c
narrator_d33576c8		Pshhh!!!	game/tl/english/event/swarm_abathur.rpy	965	"[what]" id narrator_d33576c8 with shake_10
S_765a96ec	S	No, no, no!	game/tl/english/event/swarm_abathur.rpy	971	S "[what]" id S_765a96ec
S_ad17a58c	S	Mmmmmh!!!	game/tl/english/event/swarm_abathur.rpy	977	S "[what]" id S_ad17a58c
S_58c9c266	S	(Oh no, too much, too much!)	game/tl/english/event/swarm_abathur.rpy	983	S "[what]" id S_58c9c266
narrator_b41e8fd5		All of the organisms Abathur released begun releasing an unknown liquid.	game/tl/english/event/swarm_abathur.rpy	989	"[what]" id narrator_b41e8fd5
S_b2005187	S	(W-wait, it wasn't like this last time!!!)	game/tl/english/event/swarm_abathur.rpy	995	S "[what]" id S_b2005187
narrator_f47b2be6		Pshhh!!!	game/tl/english/event/swarm_abathur.rpy	1001	"[what]" id narrator_f47b2be6 with shake_15
S_32f2bbcd	S	Mmngh!!!	game/tl/english/event/swarm_abathur.rpy	1007	S "[what]" id S_32f2bbcd
S_d9bd5b0a	S	(They are letting our much more goo... than last time... ahhh...)	game/tl/english/event/swarm_abathur.rpy	1013	S "[what]" id S_d9bd5b0a
narrator_7d4fd18a		Pshh!	game/tl/english/event/swarm_abathur.rpy	1019	"[what]" id narrator_7d4fd18a with shake_10
S_b7fe082f	S	S-stop... f-filling me...	game/tl/english/event/swarm_abathur.rpy	1025	S "[what]" id S_b7fe082f
S_828bcff8	S	I'm... full... completely...	game/tl/english/event/swarm_abathur.rpy	1031	S "[what]" id S_828bcff8
narrator_a89dd73a		Pshh!	game/tl/english/event/swarm_abathur.rpy	1037	"[what]" id narrator_a89dd73a with shake_05
S_d6fae2fb	S	Finally! But... oh fuck... the liquid's effects are kicking in...	game/tl/english/event/swarm_abathur.rpy	1043	S "[what]" id S_d6fae2fb
S_2b317726	S	*Gulp*	game/tl/english/event/swarm_abathur.rpy	1049	S "[what]" id S_2b317726 with shake_10
S_6821fabb	S	Mmmmn!!!	game/tl/english/event/swarm_abathur.rpy	1055	S "[what]" id S_6821fabb
S_2bb52329	S	Hyaa...	game/tl/english/event/swarm_abathur.rpy	1061	S "[what]" id S_2bb52329
narrator_1a95fa27		The organisms stopped generating the goo, but Sarah was still experiencing extreme pleasure, now from the liquid itself.	game/tl/english/event/swarm_abathur.rpy	1067	"[what]" id narrator_1a95fa27
S_8619f85d	S	(Oooh... my body... ahh... stings all over!!!)	game/tl/english/event/swarm_abathur.rpy	1073	S "[what]" id S_8619f85d
S_c5e43d8c	S	Ahhh... my nipples are on fire!	game/tl/english/event/swarm_abathur.rpy	1079	S "[what]" id S_c5e43d8c
S_05f4c568	S	Mmmh!!! Ahh... no...	game/tl/english/event/swarm_abathur.rpy	1085	S "[what]" id S_05f4c568
S_f4778cb0	S	Ahh... this isn't helping... this isn't helping at all, they're still on fire!	game/tl/english/event/swarm_abathur.rpy	1091	S "[what]" id S_f4778cb0
S_cd822c61	S	But I can't stop, I want to keep rubbing them!!!	game/tl/english/event/swarm_abathur.rpy	1097	S "[what]" id S_cd822c61
S_33b6deb2	S	Mmh!!!	game/tl/english/event/swarm_abathur.rpy	1103	S "[what]" id S_33b6deb2 with shake_10
AB_230fcb0f	AB	External stimulation application deemed acceptable.	game/tl/english/event/swarm_abathur.rpy	1109	AB "[what]" id AB_230fcb0f
S_dcf8f5cb	S	Ahh... no... what stimulatio-o-oh... ooh... I just want this feeling to... ahh... stop...	game/tl/english/event/swarm_abathur.rpy	1115	S "[what]" id S_dcf8f5cb
S_02492707	S	(But this isn't stopping it, it's just making it worse!)	game/tl/english/event/swarm_abathur.rpy	1121	S "[what]" id S_02492707
narrator_bf32f609		Sarah put one hand on her abdomen to try to remove the liquid from it.	game/tl/english/event/swarm_abathur.rpy	1127	"[what]" id narrator_bf32f609
S_8add4a73	S	No, ah... stop this... my belly...	game/tl/english/event/swarm_abathur.rpy	1133	S "[what]" id S_8add4a73
S_cf8cda9b	S	Mmmh!!! This feeling is just getting more intense...	game/tl/english/event/swarm_abathur.rpy	1139	S "[what]" id S_cf8cda9b
S_488e4378	S	(W-what??? Is the liquid... My skin is absorbing the liquid!)	game/tl/english/event/swarm_abathur.rpy	1145	S "[what]" id S_488e4378
S_efb6bbb9	S	No, no! Ahh...	game/tl/english/event/swarm_abathur.rpy	1151	S "[what]" id S_efb6bbb9
S_e35688a0	S	This feeling... is everywhere...	game/tl/english/event/swarm_abathur.rpy	1157	S "[what]" id S_e35688a0
narrator_6fd371e1		Sarah put one hand on her throat to try to soothe the stinging inside it. But, that was pointless.	game/tl/english/event/swarm_abathur.rpy	1163	"[what]" id narrator_6fd371e1
S_2be492cb	S	(How can I... ahh... relieve this feeling...)	game/tl/english/event/swarm_abathur.rpy	1169	S "[what]" id S_2be492cb
AB_a9d2c621	AB	Reaction deemed acceptable. More time required.	game/tl/english/event/swarm_abathur.rpy	1175	AB "[what]" id AB_a9d2c621
S_1672445e	S	Ah... hah... AHH!	game/tl/english/event/swarm_abathur.rpy	1181	S "[what]" id S_1672445e
S_34b2e874	S	(M-more time??? Like this? I'll go insane!)	game/tl/english/event/swarm_abathur.rpy	1187	S "[what]" id S_34b2e874
S_697f1d23	S	I n-need to get rid of this sensation!	game/tl/english/event/swarm_abathur.rpy	1193	S "[what]" id S_697f1d23
S_7e18a5bc	S	I need to deal with the stinging in my throat...	game/tl/english/event/swarm_abathur.rpy	1199	S "[what]" id S_7e18a5bc
S_277e24fe	S	But I don't think I can...	game/tl/english/event/swarm_abathur.rpy	1205	S "[what]" id S_277e24fe
narrator_8636d256		Sarah squeezed down on her throat, partially restricting her own breathing.	game/tl/english/event/swarm_abathur.rpy	1211	"[what]" id narrator_8636d256
S_39436da4	S	Right, I should deal with the stinging in my breast.	game/tl/english/event/swarm_abathur.rpy	1217	S "[what]" id S_39436da4
S_bb35f49b	S	Mmmh... so good.	game/tl/english/event/swarm_abathur.rpy	1223	S "[what]" id S_bb35f49b
S_b1097750	S	Ahh... I'm rubbing the liquid into my skin...	game/tl/english/event/swarm_abathur.rpy	1229	S "[what]" id S_b1097750
S_0f7c99e2	S	But my nipples are throbbing with pleasure, I can't leave them alone!	game/tl/english/event/swarm_abathur.rpy	1235	S "[what]" id S_0f7c99e2
S_16ae1605	S	Yes... yes!	game/tl/english/event/swarm_abathur.rpy	1241	S "[what]" id S_16ae1605
S_2ac5803d	S	I should deal with the stinging in my belly!	game/tl/english/event/swarm_abathur.rpy	1247	S "[what]" id S_2ac5803d
S_a75ba809	S	Ah...	game/tl/english/event/swarm_abathur.rpy	1253	S "[what]" id S_a75ba809
narrator_f43465e1		Sarah continued chaotically rubbing her belly, thus helping her skin absorb the liquid.	game/tl/english/event/swarm_abathur.rpy	1259	"[what]" id narrator_f43465e1
narrator_46da9798		It would be very hard to tell whether she was actually trying to get rid of the stinging or just enjoying herself.	game/tl/english/event/swarm_abathur.rpy	1265	"[what]" id narrator_46da9798
S_c2e8daa3	S	(The organisms keep wiggling inside me...)	game/tl/english/event/swarm_abathur.rpy	1271	S "[what]" id S_c2e8daa3
S_5837c51e	S	Oooh...	game/tl/english/event/swarm_abathur.rpy	1277	S "[what]" id S_5837c51e
S_0ebaa13a	S	(Not this... anything but this!)	game/tl/english/event/swarm_abathur.rpy	1283	S "[what]" id S_0ebaa13a
S_ad5ebdb1	S	(No... no... I don't want to!)	game/tl/english/event/swarm_abathur.rpy	1289	S "[what]" id S_ad5ebdb1
S_2c8a66c3	S	Ooh, I should stop caressing my nipples...	game/tl/english/event/swarm_abathur.rpy	1295	S "[what]" id S_2c8a66c3
narrator_7180ee4d		Despite realizing what she should be doing, Sarah simply couldn't stop and even begun speeding up.	game/tl/english/event/swarm_abathur.rpy	1301	"[what]" id narrator_7180ee4d
S_9bc345d5	S	I'm about to cum just from touching my nipples...	game/tl/english/event/swarm_abathur.rpy	1307	S "[what]" id S_9bc345d5
S_de974d7e	S	D-don't move inside me... ahh... my throat...	game/tl/english/event/swarm_abathur.rpy	1313	S "[what]" id S_de974d7e
narrator_73bc17f7		Sarah squeezed her throat with her hand, making breathing harder for herself.	game/tl/english/event/swarm_abathur.rpy	1319	"[what]" id narrator_73bc17f7
S_297dae60	S	Freaking bugs...	game/tl/english/event/swarm_abathur.rpy	1325	S "[what]" id S_297dae60
S_b0b57571	S	(Ooh... I need to stop touching myself!)	game/tl/english/event/swarm_abathur.rpy	1331	S "[what]" id S_b0b57571
S_8f0a3a59	S	(But I can't, this is too good!)	game/tl/english/event/swarm_abathur.rpy	1337	S "[what]" id S_8f0a3a59
S_d5320e5f	S	No-no-no!	game/tl/english/event/swarm_abathur.rpy	1343	S "[what]" id S_d5320e5f
narrator_22c3a477		Sarah squeezed her nipples even harder.	game/tl/english/event/swarm_abathur.rpy	1349	"[what]" id narrator_22c3a477
narrator_b7542de9		Sarah squeezed her throat even harder.	game/tl/english/event/swarm_abathur.rpy	1355	"[what]" id narrator_b7542de9
S_31b7ace3	S	{size=+5}Mmmh!!!{/size}	game/tl/english/event/swarm_abathur.rpy	1361	S "[what]" id S_31b7ace3 with shake_15
S_6e8a637e	S	I'M CUMMING!!!	game/tl/english/event/swarm_abathur.rpy	1367	S "[what]" id S_6e8a637e with shake_15
S_6821fabb_1	S	Mmmmn!!!	game/tl/english/event/swarm_abathur.rpy	1373	S "[what]" id S_6821fabb_1
S_b3f79399	S	Air... n-not en-nough...	game/tl/english/event/swarm_abathur.rpy	1379	S "[what]" id S_b3f79399
S_8f982b15	S	(I'm cumming from this weird liquid and bugs!)	game/tl/english/event/swarm_abathur.rpy	1385	S "[what]" id S_8f982b15
S_e14b4349	S	Yeesss!	game/tl/english/event/swarm_abathur.rpy	1391	S "[what]" id S_e14b4349 with shake_10
S_6c69de79	S	(I'm going insane!)	game/tl/english/event/swarm_abathur.rpy	1397	S "[what]" id S_6c69de79
S_49b551fd	S	(I w-want to keep going... Mmmh when will I stop...)	game/tl/english/event/swarm_abathur.rpy	1403	S "[what]" id S_49b551fd
intro_3d6a856b	intro		game/tl/english/event/swarm_abathur.rpy	1409	intro "[what]" id intro_3d6a856b
AB_0624cb33	AB	Necessary essence amount reached. Necessary condition reached. Goal achieved.	game/tl/english/event/swarm_abathur.rpy	1415	AB "[what]" id AB_0624cb33
AB_5944d031	AB	Proceeding to the next phase of experiment.	game/tl/english/event/swarm_abathur.rpy	1421	AB "[what]" id AB_5944d031
S_3e205e28	S	R-right now?	game/tl/english/event/swarm_abathur.rpy	1427	S "[what]" id S_3e205e28
AB_8000eee7	AB	Yes. Removing telepathy restrictions.	game/tl/english/event/swarm_abathur.rpy	1433	AB "[what]" id AB_8000eee7
S_f75e758c	S	Ahh... but I can't focus like this...	game/tl/english/event/swarm_abathur.rpy	1439	S "[what]" id S_f75e758c
S_b1fcf449	S	(I'm still... experiencing mini-orgasms...)	game/tl/english/event/swarm_abathur.rpy	1445	S "[what]" id S_b1fcf449
AB_830687ab	AB	Necessary condition has been reached, no delays can be made.	game/tl/english/event/swarm_abathur.rpy	1451	AB "[what]" id AB_830687ab
AB_f656c445	AB	Establish psi-link with Abathur.	game/tl/english/event/swarm_abathur.rpy	1457	AB "[what]" id AB_f656c445
S_2d2c285f	S	That won't be easy.	game/tl/english/event/swarm_abathur.rpy	1463	S "[what]" id S_2d2c285f
AB_6d40d82a	AB	Begin.	game/tl/english/event/swarm_abathur.rpy	1469	AB "[what]" id AB_6d40d82a
S_ab49c023	S	Ahh... alright...	game/tl/english/event/swarm_abathur.rpy	1475	S "[what]" id S_ab49c023
S_2b9114ef	S	Connecting to a zerg should be similar to telepathy, right? I just need to focus really hard...	game/tl/english/event/swarm_abathur.rpy	1481	S "[what]" id S_2b9114ef
narrator_2a57ae5e		Sarah tries to concentrate and barely manages to.	game/tl/english/event/swarm_abathur.rpy	1487	"[what]" id narrator_2a57ae5e
S_a678c3c8	S	But these are just fragments... and there are so many... I don't understand anything... There's some sort of fog...	game/tl/english/event/swarm_abathur.rpy	1493	S "[what]" id S_a678c3c8
AB_07e224ba	AB	Connection to the Swarm unstable, attempting to improve.	game/tl/english/event/swarm_abathur.rpy	1499	AB "[what]" id AB_07e224ba
S_993633e6	S	!!!	game/tl/english/event/swarm_abathur.rpy	1505	S "[what]" id S_993633e6 with shake_10
narrator_825b5d57		Sarah felt an already familiar sensation - the organisms she ingested lately begun wiggling again.	game/tl/english/event/swarm_abathur.rpy	1511	"[what]" id narrator_825b5d57
S_406152bb	S	Ahh... n-no, not again! I just came, I'm hypersensitive right now!	game/tl/english/event/swarm_abathur.rpy	1517	S "[what]" id S_406152bb
S_30d46812	S	(I feel them all inside me... ahhh...)	game/tl/english/event/swarm_abathur.rpy	1523	S "[what]" id S_30d46812
AB_bfa58199	AB	Focus better.	game/tl/english/event/swarm_abathur.rpy	1529	AB "[what]" id AB_bfa58199
AB_c83e104f	AB	Stimulation helps focus.	game/tl/english/event/swarm_abathur.rpy	1535	AB "[what]" id AB_c83e104f
S_f1051237	S	Ah... n-no... no it doesn't...	game/tl/english/event/swarm_abathur.rpy	1541	S "[what]" id S_f1051237
S_0d920d84	S	(H-how am I supposed to focus when there're things moving inside me... ahh...)	game/tl/english/event/swarm_abathur.rpy	1547	S "[what]" id S_0d920d84
S_4cc6a3e4	S	(This'll be hard... but I have to try.)	game/tl/english/event/swarm_abathur.rpy	1553	S "[what]" id S_4cc6a3e4
narrator_8c46d3f0		Sarah tried to concentrate one more time, ignoring the pleasure the organisms brought her.	game/tl/english/event/swarm_abathur.rpy	1559	"[what]" id narrator_8c46d3f0
S_42a8b759	S	I think I see something!	game/tl/english/event/swarm_abathur.rpy	1565	S "[what]" id S_42a8b759
S_e307a002	S	I see... myself.	game/tl/english/event/swarm_abathur.rpy	1571	S "[what]" id S_e307a002
S_be026f6d	S	Am I looking through Abathur's eyes?	game/tl/english/event/swarm_abathur.rpy	1577	S "[what]" id S_be026f6d
S_9a8d285e	S	Mh, I'm sexy!	game/tl/english/event/swarm_abathur.rpy	1583	S "[what]" id S_9a8d285e
ABside1_53473f04	ABside1	Connection is stable.	game/tl/english/event/swarm_abathur.rpy	1589	ABside1 "[what]" id ABside1_53473f04
narrator_22e4c865		A couple of seconds later, the link shut down.	game/tl/english/event/swarm_abathur.rpy	1595	"[what]" id narrator_22e4c865
S_b61f1360	S	Damn, this is hard. It's impossible to concentrate with these bugs disturbing me.	game/tl/english/event/swarm_abathur.rpy	1601	S "[what]" id S_b61f1360
AB_dfcc5c82	AB	More information needed.	game/tl/english/event/swarm_abathur.rpy	1607	AB "[what]" id AB_dfcc5c82
S_1415158e	S	Alright, I'll try again now.	game/tl/english/event/swarm_abathur.rpy	1613	S "[what]" id S_1415158e
S_3050a991	S	I think I'll try to connect to Stukov.	game/tl/english/event/swarm_abathur.rpy	1619	S "[what]" id S_3050a991
S_792d51aa	S	(I wonder what that pervert is doing right now. Definitely something dirty...)	game/tl/english/event/swarm_abathur.rpy	1625	S "[what]" id S_792d51aa
narrator_d440063d		Sarah tried to concentrate once more, which wasn't easy in her aroused state.	game/tl/english/event/swarm_abathur.rpy	1631	"[what]" id narrator_d440063d
S_678c152a	S	I did it!	game/tl/english/event/swarm_abathur.rpy	1637	S "[what]" id S_678c152a
S_eccc787e	S	!!!	game/tl/english/event/swarm_abathur.rpy	1643	S "[what]" id S_eccc787e
narrator_6b9e5a2c		Sarah saw Stukov sitting on an organic chair, pleasuring himself with the help of a device familiar to Sarah. The images it showed changed, but all of them had Sarah in them.	game/tl/english/event/swarm_abathur.rpy	1649	"[what]" id narrator_6b9e5a2c
S_aad6919f	S	He's using holograms of me for his perverted pleasures again...	game/tl/english/event/swarm_abathur.rpy	1655	S "[what]" id S_aad6919f
ABside1_5dd7c2a4	ABside1	Connection is stabilizing, do not break it.	game/tl/english/event/swarm_abathur.rpy	1661	ABside1 "[what]" id ABside1_5dd7c2a4
S_fcee7817	S	W-what??? But I don't want to watch this... Ahhh...	game/tl/english/event/swarm_abathur.rpy	1667	S "[what]" id S_fcee7817
A1side11_1100259d	A1side11	Enough, bitch? This was my fifth time and look how hard I still am!	game/tl/english/event/swarm_abathur.rpy	1673	A1side11 "[what]" id A1side11_1100259d
S_3e298227	S	Ahh, no, what's this feeling, no!	game/tl/english/event/swarm_abathur.rpy	1679	S "[what]" id S_3e298227
S_38f0ef9d	S	(I can not only see what he sees, but feel what he feels too!)	game/tl/english/event/swarm_abathur.rpy	1685	S "[what]" id S_38f0ef9d
A1side2_6247d5c3	A1side2	I think we're going to break our record today and at least do it 12 times, hehe.	game/tl/english/event/swarm_abathur.rpy	1691	A1side2 "[what]" id A1side2_6247d5c3
S_f58473c4	S	Ahh... no, I can feel his lust...	game/tl/english/event/swarm_abathur.rpy	1697	S "[what]" id S_f58473c4
A1side6_c34a84d7	A1side6	Well, bitch, next round!	game/tl/english/event/swarm_abathur.rpy	1703	A1side6 "[what]" id A1side6_c34a84d7
S_aa8e4bc2	S	(Ahh... no, enough, I don't want to feel this...)	game/tl/english/event/swarm_abathur.rpy	1709	S "[what]" id S_aa8e4bc2
S_942faebd	S	H-how long do I have to hold the link for?	game/tl/english/event/swarm_abathur.rpy	1715	S "[what]" id S_942faebd
A1side11_e93adb4e	A1side11	Your body's so hot, I love it!	game/tl/english/event/swarm_abathur.rpy	1721	A1side11 "[what]" id A1side11_e93adb4e
